통계표,계정코드,통화계약구분코드,단위,가중치,변환,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12
"4.3.1.1. 수출물가지수(기본분류)","          전선및케이블","계약통화기준","2015=100","4.8","원자료","108.28","113.46","117.91","122.94","129.39","125.94","125.31","124.14","125.70","127.39","127.39","126.77","127.66","128.29","129.09","128.70","126.10","123.80","120.67","121.45","120.42","120.11","121.07","121.50","123.01","125.57","124.78","124.78","123.23","123.55","123.74","123.49","122.33","121.54","122.02","122.12"
"4.3.1.1. 수출물가지수(기본분류)","          전선및케이블","달러기준","2015=100","4.8","원자료","108.28","113.46","117.91","122.94","129.39","125.94","125.31","124.14","125.70","127.39","127.39","126.77","127.66","128.29","129.09","128.70","126.10","123.80","120.67","121.45","120.42","120.11","121.07","121.50","123.01","125.57","124.78","124.78","123.23","123.55","123.74","123.49","122.33","121.54","122.02","122.12"
"4.3.1.1. 수출물가지수(기본분류)","        가정용전기기기","원화기준","2015=100","8.6","원자료","106.86","108.43","109.86","108.55","110.00","109.45","111.88","112.92","114.49","118.05","118.51","119.73","122.65","125.32","128.28","128.36","130.79","132.70","135.22","136.48","141.86","143.80","137.61","132.01","130.10","131.65","133.41","134.93","135.06","130.81","129.15","131.42","132.38","131.46","128.46","126.06"
"4.3.1.1. 수출물가지수(기본분류)","        가정용전기기기","계약통화기준","2015=100","8.6","원자료","108.58","108.78","108.80","108.90","109.88","109.60","110.42","110.07","110.61","112.66","112.92","113.93","115.65","117.69","118.32","117.80","118.10","119.06","118.74","119.18","118.51","118.03","118.10","118.16","120.04","119.39","118.11","118.08","118.02","118.12","117.78","117.26","117.44","114.88","115.27","113.01"
"4.3.1.1. 수출물가지수(기본분류)","        가정용전기기기","달러기준","2015=100","8.6","원자료","110.10","110.29","109.83","109.64","110.73","110.38","110.59","110.04","110.69","112.85","113.28","114.38","116.15","118.26","118.81","117.79","116.47","117.47","116.95","117.07","115.27","113.97","114.07","115.17","117.96","117.16","115.54","115.60","115.00","114.08","113.53","112.72","112.60","110.06","110.86","109.31"
"4.3.1.1. 수출물가지수(기본분류)","          가정용냉장고및냉동고","원화기준","2015=100","3.0","원자료","97.35","98.61","100.32","99.33","99.67","99.49","101.51","104.17","105.18","112.10","113.11","113.48","114.58","115.11","117.86","118.30","119.13","120.70","123.21","123.60","128.60","130.26","124.51","120.06","117.03","119.04","121.27","122.74","122.61","118.33","116.97","119.34","118.56","120.29","117.45","117.73"
"4.3.1.1. 수출물가지수(기본분류)","          가정용냉장고및냉동고","계약통화기준","2015=100","3.0","원자료","100.30","100.30","100.30","100.33","100.33","100.33","100.33","101.52","101.52","106.74","107.39","107.52","107.52","107.52","108.10","108.10","108.10","108.65","108.65","108.65","108.79","108.79","108.79","108.79","108.79","108.79","108.43","108.43","108.43","108.97","108.97","108.97","107.84","107.84","107.84","107.70"
"4.3.1.1. 수출물가지수(기본분류)","          가정용냉장고및냉동고","달러기준","2015=100","3.0","원자료","100.30","100.30","100.30","100.33","100.33","100.33","100.33","101.52","101.69","107.16","108.12","108.40","108.51","108.62","109.15","108.54","106.08","106.84","106.56","106.00","104.49","103.24","103.21","104.74","106.11","105.92","105.02","105.15","104.38","103.19","102.83","102.35","100.84","100.71","101.36","102.10"
"4.3.1.1. 수출물가지수(기본분류)","          주방용및난방용전기기기","원화기준","2019.12=100","2.6","원자료","152.37","154.34","157.03","155.42","155.95","155.67","158.82","161.09","165.33","167.82","167.84","168.46","176.83","184.56","193.73","196.24","200.91","203.99","208.91","210.54","222.10","227.17","217.95","207.10","199.06","202.69","208.38","210.66","211.59","206.93","203.81","210.77","212.07","215.59","208.92","207.51"
"4.3.1.1. 수출물가지수(기본분류)","          주방용및난방용전기기기","계약통화기준","2019.12=100","2.6","원자료","163.24","163.24","163.24","163.24","163.24","163.24","163.24","163.24","166.23","166.83","166.83","167.34","174.13","181.10","186.57","187.24","186.03","187.77","187.89","187.77","187.67","187.22","187.87","187.87","187.66","187.55","187.64","187.64","187.33","187.64","186.31","187.96","187.57","187.68","187.48","187.12"
"4.3.1.1. 수출물가지수(기본분류)","          주방용및난방용전기기기","달러기준","2019.12=100","2.6","원자료","163.24","163.24","163.24","163.24","163.24","163.24","163.24","163.24","166.23","166.83","166.83","167.34","174.13","181.10","186.57","187.24","186.03","187.77","187.89","187.77","187.67","187.22","187.87","187.87","187.66","187.55","187.64","187.64","187.33","187.64","186.31","187.96","187.57","187.68","187.48","187.12"
"4.3.1.1. 수출물가지수(기본분류)","          기타가정용전기기기","원화기준","2015=100","3.0","원자료","96.36","98.02","98.73","97.30","99.97","99.05","101.50","100.81","101.70","103.19","103.43","105.56","107.65","109.95","110.32","108.99","111.84","113.55","115.04","116.93","119.93","120.72","115.38","111.08","112.89","113.15","112.74","113.98","113.99","109.82","108.55","108.65","110.99","105.70","104.19","98.94"
"4.3.1.1. 수출물가지수(기본분류)","          기타가정용전기기기","계약통화기준","2015=100","3.0","원자료","96.54","96.96","97.00","97.19","99.30","98.72","100.47","98.83","98.83","99.16","99.25","101.12","102.20","103.96","102.55","101.03","102.26","103.28","102.46","103.58","101.92","100.98","100.84","100.97","105.55","104.04","101.26","101.19","101.18","100.83","100.63","98.62","100.20","94.06","95.08","89.98"
"4.3.1.1. 수출물가지수(기본분류)","          기타가정용전기기기","달러기준","2015=100","3.0","원자료","99.32","99.73","98.73","98.31","100.67","99.91","100.36","98.27","98.35","98.68","98.90","100.86","101.97","103.77","102.19","100.03","99.61","100.55","99.52","100.31","97.48","95.70","95.67","96.93","102.38","100.71","97.65","97.68","97.07","95.81","95.45","93.21","94.43","88.51","89.93","85.81"
"4.3.1.1. 수출물가지수(기본분류)","        기타전기장비","원화기준","2015=100","7.8","원자료","97.67","97.89","98.30","98.05","98.55","98.55","99.02","99.82","100.01","100.28","100.27","100.27","100.97","101.15","102.43","102.35","104.03","104.61","108.56","109.03","113.33","113.78","111.03","107.88","105.09","106.65","109.25","111.22","111.46","108.96","110.25","112.10","111.97","112.75","110.80","110.78"
"4.3.1.1. 수출물가지수(기본분류)","        기타전기장비","계약통화기준","2015=100","7.8","원자료","97.62","97.55","97.55","97.55","97.94","97.99","97.99","98.42","98.42","98.42","98.44","98.44","98.73","98.73","99.15","99.02","99.02","99.11","102.28","102.28","102.28","100.65","100.79","100.79","100.86","100.86","100.86","100.66","100.66","100.66","101.73","101.73","101.73","101.57","101.57","101.57"
"4.3.1.1. 수출물가지수(기본분류)","        기타전기장비","달러기준","2015=100","7.8","원자료","100.60","99.54","98.25","99.02","99.19","99.36","97.85","97.24","96.68","95.84","95.82","95.76","95.61","95.42","94.83","93.88","92.61","92.58","93.86","93.49","92.05","90.16","92.03","94.08","95.25","94.88","94.58","95.25","94.86","94.98","96.90","96.11","95.20","94.36","95.59","96.03"
"4.3.1.1. 수출물가지수(기본분류)","          전구및램프","원화기준","2015=100","0.4","원자료","89.56","90.52","91.61","90.80","91.58","91.21","92.45","93.63","94.41","94.99","94.49","94.24","95.14","95.53","96.38","96.71","98.87","99.41","108.85","109.51","114.71","117.41","113.50","109.25","105.73","107.57","110.51","112.57","112.98","110.20","110.01","112.29","112.48","113.81","111.22","111.03"
"4.3.1.1. 수출물가지수(기본분류)","          전구및램프","계약통화기준","2015=100","0.4","원자료","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","91.11","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62","98.62"
"4.3.1.1. 수출물가지수(기본분류)","          전구및램프","달러기준","2015=100","0.4","원자료","92.28","92.08","91.60","91.72","92.20","91.98","91.38","91.24","91.28","90.80","90.32","90.03","90.10","90.15","89.26","88.74","88.04","88.01","94.14","93.93","93.23","93.06","94.11","95.31","95.86","95.73","95.71","96.43","96.19","96.10","96.72","96.31","95.67","95.27","95.99","96.29"
"4.3.1.1. 수출물가지수(기본분류)","          기타전기장비","원화기준","2015=100","7.4","원자료","98.12","98.30","98.66","98.45","98.94","98.95","99.38","100.14","100.31","100.56","100.58","100.60","101.29","101.47","102.75","102.66","104.32","104.91","108.61","109.07","113.33","113.68","110.97","107.88","105.13","106.67","109.26","111.22","111.46","108.96","110.34","112.16","112.01","112.77","110.86","110.85"
"4.3.1.1. 수출물가지수(기본분류)","          기타전기장비","계약통화기준","2015=100","7.4","원자료","98.01","97.92","97.92","97.92","98.34","98.39","98.39","98.85","98.85","98.85","98.87","98.87","99.18","99.18","99.61","99.48","99.48","99.56","102.55","102.55","102.55","100.85","100.99","100.99","101.06","101.06","101.06","100.86","100.86","100.86","101.99","101.99","101.99","101.82","101.82","101.82"
"4.3.1.1. 수출물가지수(기본분류)","          기타전기장비","달러기준","2015=100","7.4","원자료","101.05","99.94","98.59","99.40","99.55","99.74","98.19","97.54","96.95","96.09","96.10","96.04","95.88","95.68","95.10","94.14","92.83","92.81","93.88","93.49","92.03","90.05","91.95","94.05","95.25","94.87","94.56","95.22","94.83","94.95","96.95","96.14","95.21","94.35","95.60","96.05"
"4.3.1.1. 수출물가지수(기본분류)","    기계및장비","원화기준","2015=100","106.4","원자료","96.97","98.00","99.35","98.81","99.35","99.45","101.13","102.37","102.95","104.26","104.22","104.54","106.00","106.35","108.35","110.13","112.86","113.18","115.19","116.28","121.43","124.24","119.93","115.61","112.90","114.47","118.18","119.53","120.22","117.73","117.36","119.78","120.41","122.32","119.40","119.25"
"4.3.1.1. 수출물가지수(기본분류)","    기계및장비","계약통화기준","2015=100","106.4","원자료","98.81","98.82","98.86","99.20","99.26","99.61","99.74","99.77","99.62","100.09","100.25","100.62","101.21","101.22","101.81","102.91","103.06","102.90","103.00","103.31","103.31","103.49","103.52","103.85","104.65","104.47","105.43","105.49","105.62","105.64","105.85","105.94","105.95","106.33","106.33","106.48"
"4.3.1.1. 수출물가지수(기본분류)","    기계및장비","달러기준","2015=100","106.4","원자료","99.89","99.68","99.31","99.80","99.99","100.29","99.95","99.75","99.53","99.65","99.61","99.85","100.37","100.34","100.32","101.04","100.48","100.18","99.62","99.72","98.66","98.45","99.41","100.84","102.35","101.85","102.32","102.38","102.34","102.65","103.16","102.72","102.39","102.38","103.03","103.39"
"4.3.1.1. 수출물가지수(기본분류)","      일반목적용기계","원화기준","2015=100","53.3","원자료","96.99","98.02","99.40","98.86","99.35","99.83","101.63","102.84","102.88","104.55","104.47","105.30","106.54","106.91","109.21","112.39","115.52","115.75","118.09","119.60","125.19","128.23","123.51","119.16","117.09","118.55","123.57","124.68","125.59","123.08","123.00","125.31","126.10","128.39","125.31","125.19"
"4.3.1.1. 수출물가지수(기본분류)","      일반목적용기계","계약통화기준","2015=100","53.3","원자료","98.81","98.82","98.82","99.13","99.27","99.92","100.09","100.09","99.40","100.12","100.12","100.94","101.36","101.38","102.03","104.22","104.49","104.16","104.29","104.99","104.99","105.25","105.25","105.95","107.51","107.15","109.13","109.02","109.29","109.29","109.86","109.70","109.71","110.32","110.32","110.60"
"4.3.1.1. 수출물가지수(기본분류)","      일반목적용기계","달러기준","2015=100","53.3","원자료","99.94","99.72","99.38","99.87","100.03","100.69","100.47","100.24","99.48","99.96","99.87","100.60","100.91","100.89","101.14","103.14","102.88","102.47","102.14","102.58","101.74","101.65","102.39","103.96","106.16","105.51","107.02","106.81","106.93","107.35","108.14","107.48","107.26","107.51","108.14","108.57"
"4.3.1.1. 수출물가지수(기본분류)","        내연기관및터빈","원화기준","2015=100","6.1","원자료","98.79","100.06","101.79","101.10","101.44","101.26","105.09","106.60","107.44","110.15","110.16","110.23","110.52","110.91","113.01","116.01","119.53","120.24","123.20","124.24","131.13","138.20","132.14","125.56","124.59","126.94","130.43","131.69","132.50","129.36","132.20","135.50","136.63","137.20","133.11","132.45"
"4.3.1.1. 수출물가지수(기본분류)","        내연기관및터빈","계약통화기준","2015=100","6.1","원자료","101.49","101.49","101.49","101.83","101.83","101.83","103.58","103.58","103.58","104.99","104.99","104.99","104.35","104.35","104.35","106.12","106.12","106.12","106.24","106.24","106.24","109.21","109.21","109.21","112.63","112.63","112.63","112.48","112.48","112.48","115.87","115.87","115.87","114.52","114.52","114.52"
"4.3.1.1. 수출물가지수(기본분류)","        내연기관및터빈","달러기준","2015=100","6.1","원자료","101.78","101.78","101.78","102.12","102.12","102.12","103.88","103.88","103.88","105.30","105.30","105.30","104.66","104.66","104.66","106.44","106.44","106.44","106.55","106.55","106.55","109.53","109.53","109.53","112.96","112.96","112.96","112.80","112.80","112.80","116.21","116.21","116.21","114.85","114.85","114.85"
"4.3.1.1. 수출물가지수(기본분류)","          내연기관및터빈","원화기준","2015=100","6.1","원자료","98.79","100.06","101.79","101.10","101.44","101.26","105.09","106.60","107.44","110.15","110.16","110.23","110.52","110.91","113.01","116.01","119.53","120.24","123.20","124.24","131.13","138.20","132.14","125.56","124.59","126.94","130.43","131.69","132.50","129.36","132.20","135.50","136.63","137.20","133.11","132.45"
"4.3.1.1. 수출물가지수(기본분류)","          내연기관및터빈","계약통화기준","2015=100","6.1","원자료","101.49","101.49","101.49","101.83","101.83","101.83","103.58","103.58","103.58","104.99","104.99","104.99","104.35","104.35","104.35","106.12","106.12","106.12","106.24","106.24","106.24","109.21","109.21","109.21","112.63","112.63","112.63","112.48","112.48","112.48","115.87","115.87","115.87","114.52","114.52","114.52"
"4.3.1.1. 수출물가지수(기본분류)","          내연기관및터빈","달러기준","2015=100","6.1","원자료","101.78","101.78","101.78","102.12","102.12","102.12","103.88","103.88","103.88","105.30","105.30","105.30","104.66","104.66","104.66","106.44","106.44","106.44","106.55","106.55","106.55","109.53","109.53","109.53","112.96","112.96","112.96","112.80","112.80","112.80","116.21","116.21","116.21","114.85","114.85","114.85"
"4.3.1.1. 수출물가지수(기본분류)","        펌프및압축기","원화기준","2015=100","9.1","원자료","101.05","101.96","103.20","102.45","102.70","102.57","104.02","105.06","105.64","106.49","106.50","106.54","107.19","107.47","108.88","110.46","112.82","113.27","115.76","116.44","120.93","122.43","118.62","114.45","111.41","112.87","115.05","115.71","116.10","114.61","114.13","115.64","116.16","118.27","116.37","116.08"
"4.3.1.1. 수출물가지수(기본분류)","        펌프및압축기","계약통화기준","2015=100","9.1","원자료","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","104.75","104.75","104.75","105.32","105.32","105.32","104.75","104.75","104.75","104.75","104.75","104.75","104.75","104.75","104.75","104.75","104.75","104.75","105.77","105.77","105.77"
"4.3.1.1. 수출물가지수(기본분류)","        펌프및압축기","달러기준","2015=100","9.1","원자료","104.10","103.69","103.16","103.47","103.37","103.43","102.81","102.37","102.13","101.79","101.79","101.76","101.50","101.38","100.82","101.34","100.44","100.26","100.10","99.85","98.25","97.02","98.31","99.83","100.99","100.43","99.61","99.11","98.82","99.93","100.31","99.16","98.78","99.01","100.41","100.64"
"4.3.1.1. 수출물가지수(기본분류)","          펌프및압축기","원화기준","2015=100","9.1","원자료","101.05","101.96","103.20","102.45","102.70","102.57","104.02","105.06","105.64","106.49","106.50","106.54","107.19","107.47","108.88","110.46","112.82","113.27","115.76","116.44","120.93","122.43","118.62","114.45","111.41","112.87","115.05","115.71","116.10","114.61","114.13","115.64","116.16","118.27","116.37","116.08"
"4.3.1.1. 수출물가지수(기본분류)","          펌프및압축기","계약통화기준","2015=100","9.1","원자료","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","104.75","104.75","104.75","105.32","105.32","105.32","104.75","104.75","104.75","104.75","104.75","104.75","104.75","104.75","104.75","104.75","104.75","104.75","105.77","105.77","105.77"
"4.3.1.1. 수출물가지수(기본분류)","          펌프및압축기","달러기준","2015=100","9.1","원자료","104.10","103.69","103.16","103.47","103.37","103.43","102.81","102.37","102.13","101.79","101.79","101.76","101.50","101.38","100.82","101.34","100.44","100.26","100.10","99.85","98.25","97.02","98.31","99.83","100.99","100.43","99.61","99.11","98.82","99.93","100.31","99.16","98.78","99.01","100.41","100.64"
"4.3.1.1. 수출물가지수(기본분류)","        일반목적용기계부품","원화기준","2015=100","8.8","원자료","93.44","93.90","94.38","93.98","95.21","94.96","95.51","96.11","92.35","92.45","92.02","94.76","96.10","94.22","95.25","95.22","97.60","97.85","98.05","105.12","107.16","108.27","106.93","105.47","111.20","111.48","112.80","113.98","115.13","113.71","115.06","116.07","115.92","116.44","115.39","115.42"
"4.3.1.1. 수출물가지수(기본분류)","        일반목적용기계부품","계약통화기준","2015=100","8.8","원자료","93.63","93.63","93.63","93.63","94.34","94.34","94.34","94.34","90.13","90.13","90.13","93.13","94.00","91.96","92.86","92.85","94.39","94.39","94.39","101.13","101.13","101.13","101.13","101.13","107.97","107.49","107.49","107.49","108.44","108.44","109.59","109.59","109.59","109.59","109.59","109.59"
"4.3.1.1. 수출물가지수(기본분류)","        일반목적용기계부품","달러기준","2015=100","8.8","원자료","96.26","95.51","94.36","94.93","95.85","95.77","94.39","93.66","89.29","88.38","87.95","90.52","91.01","88.91","88.20","87.37","86.91","86.63","84.80","90.16","87.07","85.81","88.65","92.00","100.81","99.19","97.68","97.62","98.01","99.15","101.14","99.53","98.59","97.47","99.57","100.08"
"4.3.1.1. 수출물가지수(기본분류)","          밸브","원화기준","2015=100","4.5","원자료","102.21","102.21","102.21","102.21","102.21","102.21","102.21","102.21","92.79","92.79","92.79","99.49","98.96","94.55","96.50","96.49","97.65","97.65","97.65","112.24","112.25","112.25","112.25","112.25","127.63","126.55","126.55","126.55","126.55","126.55","126.55","126.55","126.55","126.55","126.55","126.55"
"4.3.1.1. 수출물가지수(기본분류)","          밸브","계약통화기준","2015=100","4.5","원자료","102.72","102.72","102.72","102.72","102.72","102.72","102.72","102.72","93.25","93.25","93.25","99.99","99.46","95.02","96.98","96.97","98.14","98.14","98.14","112.81","112.82","112.82","112.82","112.82","128.28","127.19","127.19","127.19","127.19","127.19","127.19","127.19","127.19","127.19","127.19","127.19"
"4.3.1.1. 수출물가지수(기본분류)","          밸브","달러기준","2015=100","4.5","원자료","105.32","103.98","102.20","103.27","102.91","103.09","101.04","99.62","89.73","88.71","88.70","95.06","93.74","89.23","89.38","88.55","86.97","86.46","84.47","96.30","91.23","88.99","93.06","97.94","115.74","112.63","109.61","108.42","107.75","110.37","111.27","108.55","107.66","105.96","109.22","109.76"
"4.3.1.1. 수출물가지수(기본분류)","          베어링,기어및동력전달장치","원화기준","2015=100","4.3","원자료","86.75","87.59","88.47","87.72","89.96","89.51","90.49","91.58","92.36","92.54","91.75","91.32","94.34","94.72","94.93","94.88","98.37","98.84","99.21","99.62","103.50","105.62","103.05","100.27","97.63","99.11","101.58","103.79","105.96","103.29","105.82","107.72","107.44","108.41","106.46","106.50"
"4.3.1.1. 수출물가지수(기본분류)","          베어링,기어및동력전달장치","계약통화기준","2015=100","4.3","원자료","85.94","85.94","85.94","85.94","87.20","87.20","87.20","87.20","87.20","87.20","87.20","87.20","89.26","89.26","89.26","89.26","91.10","91.10","91.10","91.10","91.10","91.10","91.10","91.10","91.10","91.10","91.10","91.10","92.79","92.79","94.84","94.84","94.84","94.84","94.84","94.84"
"4.3.1.1. 수출물가지수(기본분류)","          베어링,기어및동력전달장치","달러기준","2015=100","4.3","원자료","89.37","89.09","88.43","88.61","90.55","90.26","89.43","89.24","89.29","88.47","87.69","87.23","89.33","89.37","87.90","87.06","87.59","87.51","85.80","85.43","84.10","83.71","85.44","87.47","88.53","88.19","87.97","88.90","90.20","90.07","93.04","92.38","91.38","90.76","91.87","92.35"
"4.3.1.1. 수출물가지수(기본분류)","        산업용운반기계","원화기준","2015=100","6.4","원자료","100.94","102.28","104.06","103.00","103.35","103.37","105.46","106.96","108.86","110.09","110.10","110.86","111.95","112.63","115.01","116.06","119.60","120.31","124.65","125.70","132.68","136.49","130.49","124.66","116.26","118.89","122.82","125.37","127.19","124.17","123.19","126.26","127.50","129.55","125.68","124.61"
"4.3.1.1. 수출물가지수(기본분류)","        산업용운반기계","계약통화기준","2015=100","6.4","원자료","102.77","102.82","102.82","102.82","102.82","103.02","103.02","103.02","104.01","104.01","104.01","104.66","104.78","105.04","105.25","105.25","105.25","105.25","106.54","106.54","106.54","106.91","106.91","107.48","104.17","104.57","105.12","106.15","107.03","107.03","107.03","107.03","107.19","107.19","107.19","106.79"
"4.3.1.1. 수출물가지수(기본분류)","        산업용운반기계","달러기준","2015=100","6.4","원자료","104.04","104.09","104.09","104.09","104.09","104.30","104.30","104.30","105.30","105.30","105.30","105.96","106.08","106.34","106.55","106.55","106.55","106.55","107.87","107.87","107.87","108.24","108.24","108.81","105.46","105.86","106.42","107.46","108.35","108.35","108.35","108.35","108.52","108.52","108.52","108.11"
"4.3.1.1. 수출물가지수(기본분류)","          산업용운반기계","원화기준","2015=100","6.4","원자료","100.94","102.28","104.06","103.00","103.35","103.37","105.46","106.96","108.86","110.09","110.10","110.86","111.95","112.63","115.01","116.06","119.60","120.31","124.65","125.70","132.68","136.49","130.49","124.66","116.26","118.89","122.82","125.37","127.19","124.17","123.19","126.26","127.50","129.55","125.68","124.61"
"4.3.1.1. 수출물가지수(기본분류)","          산업용운반기계","계약통화기준","2015=100","6.4","원자료","102.77","102.82","102.82","102.82","102.82","103.02","103.02","103.02","104.01","104.01","104.01","104.66","104.78","105.04","105.25","105.25","105.25","105.25","106.54","106.54","106.54","106.91","106.91","107.48","104.17","104.57","105.12","106.15","107.03","107.03","107.03","107.03","107.19","107.19","107.19","106.79"
"4.3.1.1. 수출물가지수(기본분류)","          산업용운반기계","달러기준","2015=100","6.4","원자료","104.04","104.09","104.09","104.09","104.09","104.30","104.30","104.30","105.30","105.30","105.30","105.96","106.08","106.34","106.55","106.55","106.55","106.55","107.87","107.87","107.87","108.24","108.24","108.81","105.46","105.86","106.42","107.46","108.35","108.35","108.35","108.35","108.52","108.52","108.52","108.11"
"4.3.1.1. 수출물가지수(기본분류)","        공기및액체조절장치","원화기준","2015=100","11.5","원자료","94.77","95.99","97.66","96.66","96.99","97.83","99.81","101.24","102.04","103.72","103.73","104.45","105.28","107.42","111.83","110.32","113.68","114.35","117.42","118.41","124.98","128.13","122.51","116.42","112.02","114.13","127.83","129.23","130.03","126.94","125.92","129.07","130.16","133.63","129.65","130.90"
"4.3.1.1. 수출물가지수(기본분류)","        공기및액체조절장치","계약통화기준","2015=100","11.5","원자료","97.62","97.62","97.62","97.62","97.62","98.65","98.65","98.65","98.65","99.13","99.13","99.76","99.68","101.34","103.54","101.21","101.21","101.21","101.54","101.54","101.54","101.54","101.54","101.54","101.54","101.54","110.68","110.68","110.68","110.68","110.68","110.68","110.68","111.86","111.86","113.49"
"4.3.1.1. 수출물가지수(기본분류)","        공기및액체조절장치","달러기준","2015=100","11.5","원자료","97.62","97.62","97.62","97.62","97.62","98.65","98.65","98.65","98.65","99.13","99.13","99.76","99.68","101.34","103.54","101.21","101.21","101.21","101.54","101.54","101.54","101.54","101.54","101.54","101.54","101.54","110.68","110.68","110.68","110.68","110.68","110.68","110.68","111.86","111.86","113.49"
"4.3.1.1. 수출물가지수(기본분류)","          공기조절장치및냉장냉동장비","원화기준","2015=100","11.5","원자료","94.77","95.99","97.66","96.66","96.99","97.83","99.81","101.24","102.04","103.72","103.73","104.45","105.28","107.42","111.83","110.32","113.68","114.35","117.42","118.41","124.98","128.13","122.51","116.42","112.02","114.13","127.83","129.23","130.03","126.94","125.92","129.07","130.16","133.63","129.65","130.90"
"4.3.1.1. 수출물가지수(기본분류)","          공기조절장치및냉장냉동장비","계약통화기준","2015=100","11.5","원자료","97.62","97.62","97.62","97.62","97.62","98.65","98.65","98.65","98.65","99.13","99.13","99.76","99.68","101.34","103.54","101.21","101.21","101.21","101.54","101.54","101.54","101.54","101.54","101.54","101.54","101.54","110.68","110.68","110.68","110.68","110.68","110.68","110.68","111.86","111.86","113.49"
"4.3.1.1. 수출물가지수(기본분류)","          공기조절장치및냉장냉동장비","달러기준","2015=100","11.5","원자료","97.62","97.62","97.62","97.62","97.62","98.65","98.65","98.65","98.65","99.13","99.13","99.76","99.68","101.34","103.54","101.21","101.21","101.21","101.54","101.54","101.54","101.54","101.54","101.54","101.54","101.54","110.68","110.68","110.68","110.68","110.68","110.68","110.68","111.86","111.86","113.49"
"4.3.1.1. 수출물가지수(기본분류)","        기타일반목적용기계","원화기준","2015=100","11.4","원자료","93.95","95.16","96.81","97.77","98.11","100.85","102.90","104.37","105.20","109.95","109.96","110.03","112.81","113.23","115.37","129.14","133.07","132.00","133.88","132.29","139.63","143.15","136.87","133.62","131.05","131.74","135.36","135.58","136.43","133.19","132.12","134.50","135.62","139.66","135.49","134.84"
"4.3.1.1. 수출물가지수(기본분류)","        기타일반목적용기계","계약통화기준","2015=100","11.4","원자료","95.02","95.02","95.02","96.96","96.96","99.85","99.85","99.85","99.85","103.19","103.19","103.19","104.89","104.89","104.89","116.34","116.34","114.73","113.68","111.38","111.38","111.38","111.38","114.44","116.65","115.09","115.09","114.04","114.04","114.04","114.04","113.26","113.26","114.78","114.78","114.78"
"4.3.1.1. 수출물가지수(기본분류)","        기타일반목적용기계","달러기준","2015=100","11.4","원자료","96.81","96.81","96.81","98.78","98.78","101.73","101.73","101.73","101.73","105.14","105.14","105.14","106.87","106.87","106.87","118.53","118.53","116.89","115.83","113.49","113.49","113.49","113.49","116.60","118.85","117.26","117.26","116.19","116.19","116.19","116.19","115.40","115.40","116.95","116.95","116.95"
"4.3.1.1. 수출물가지수(기본분류)","          사무용기기","원화기준","2015=100","1.0","원자료","92.24","93.43","95.06","94.08","94.41","94.24","96.14","97.52","98.29","99.41","99.42","99.49","102.47","102.84","104.79","105.77","108.98","108.72","111.28","112.22","118.45","121.44","116.10","110.33","102.55","104.48","107.36","108.53","109.20","106.61","105.76","108.40","109.30","111.05","107.74","107.21"
"4.3.1.1. 수출물가지수(기본분류)","          사무용기기","계약통화기준","2015=100","1.0","원자료","95.07","95.07","95.07","95.07","95.07","95.07","95.07","95.07","95.07","95.07","95.07","95.07","97.08","97.08","97.08","97.08","97.08","96.28","96.28","96.28","96.28","96.28","96.28","96.28","93.01","93.01","93.01","93.01","93.01","93.01","93.01","93.01","93.01","93.01","93.01","93.01"
"4.3.1.1. 수출물가지수(기본분류)","          사무용기기","달러기준","2015=100","1.0","원자료","95.05","95.05","95.05","95.05","95.05","95.05","95.05","95.05","95.05","95.05","95.05","95.05","97.06","97.06","97.06","97.06","97.06","96.26","96.26","96.26","96.26","96.26","96.26","96.26","92.99","92.99","92.99","92.99","92.99","92.99","92.99","92.99","92.99","92.99","92.99","92.99"
"4.3.1.1. 수출물가지수(기본분류)","          기타일반목적용기계","원화기준","2015=100","10.4","원자료","94.65","95.87","97.54","98.82","99.16","102.40","104.47","105.97","106.81","112.18","112.19","112.26","115.04","115.47","117.65","133.17","137.23","136.05","137.86","135.91","143.46","147.07","140.62","137.68","135.74","136.28","140.02","140.13","141.00","137.65","136.55","138.92","140.08","144.43","140.12","139.44"
"4.3.1.1. 수출물가지수(기본분류)","          기타일반목적용기계","계약통화기준","2015=100","10.4","원자료","95.26","95.26","95.26","97.52","97.52","100.88","100.88","100.88","100.88","104.77","104.77","104.77","106.45","106.45","106.45","119.39","119.39","117.67","116.48","113.88","113.88","113.88","113.88","117.33","120.22","118.46","118.46","117.27","117.27","117.27","117.27","116.39","116.39","118.12","118.12","118.12"
